SatCatId,ObjectName,LaunchYear,OrbitalPeriod,LaunchMass,StatusCode,Inclination,Status,UcsData,OrbitClassEstimated,LaunchSiteCountry,Owner,UseType,Purpose,LaunchVehicleClass,TLE1,TLE2,MeanMotion,Eccentricity,OrbitClass
52292,STARLINK-3753,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52292U 22041AH  24055.60868449  .00001404  00000+0  10632-3 0  9993,2 52292  53.2160 199.4283 0001357  96.0063 264.1084 15.08838247102177,15.08838247,0.0001357,LEO
52293,STARLINK-3771,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52293U 22041AJ  24055.55444058  .00000335  00000+0  39154-4 0  9997,2 52293  53.2171 199.6827 0001338  93.7051 266.4094 15.08837868102169,15.08837868,0.0001338,LEO
52294,STARLINK-3777,2022,95.44,260.0,+,53.21,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52294U 22041AK  24055.60500092  .00003077  00000+0  21133-3 0  9998,2 52294  53.2152 199.4456 0001571  86.9095 273.2077 15.08843774102177,15.08843774,0.0001571,LEO
52295,STARLINK-3765,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52295U 22041AL  24055.54980482 -.00000249  00000+0  24496-5 0  9993,2 52295  53.2172 199.6903 0001400  95.7261 264.3891 15.08833231102164,15.08833231,0.00014,LEO
52296,STARLINK-3766,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52296U 22041AM  24055.59395844  .00000819  00000+0  69550-4 0  9992,2 52296  53.2174 199.4945 0001330  83.3543 276.7600 15.08846327102175,15.08846327,0.000133,LEO
52297,STARLINK-3758,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52297U 22041AN  24055.54612433 -.00000569  00000+0 -17660-4 0  9993,2 52297  53.2177 199.7061 0001483  96.6792 263.4369 15.08834500102167,15.088345,0.0001483,LEO
52298,STARLINK-3760,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52298U 22041AP  24055.55343305  .00000613  00000+0  56632-4 0  9994,2 52298  53.2173 199.2921 0001365  96.5873 263.5274 15.08839106102176,15.08839106,0.0001365,LEO
52299,STARLINK-3759,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52299U 22041AQ  24055.59764688  .00005054  00000+0  33528-3 0  9992,2 52299  53.2154 199.4756 0001562  77.0464 283.0703 15.08850512102171,15.08850512,0.0001562,LEO
52300,STARLINK-3769,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52300U 22041AR  24055.58292131  .00001246  00000+0  96358-4 0  9993,2 52300  53.2165 199.5444 0001203  97.0733 263.0396 15.08843800103397,15.088438,0.0001203,LEO
52301,STARLINK-3768,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52301U 22041AS  24055.60130295 -.00011794  00000+0 -72319-3 0  9990,2 52301  53.2171 199.4610 0001630  75.5165 284.6008 15.08887877102179,15.08887877,0.000163,LEO
52302,STARLINK-3564,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52302U 22041AT  24055.63903945  .00000734  00000+0  64176-4 0  9997,2 52302  53.2171 189.2908 0001222  85.8760 274.2371 15.08844470102315,15.0884447,0.0001222,LEO
52303,STARLINK-3742,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52303U 22041AU  24055.58660412  .00001660  00000+0  12239-3 0  9992,2 52303  53.2166 199.5273 0001345  82.8163 277.2982 15.08838591103396,15.08838591,0.0001345,LEO
52304,STARLINK-3744,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52304U 22041AV  24055.63535981  .00002134  00000+0  15210-3 0  9990,2 52304  53.2172 189.3069 0001348  86.7883 273.3263 15.08849113102311,15.08849113,0.0001348,LEO
52305,STARLINK-3724,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52305U 22041AW  24055.59029066  .00001017  00000+0  81957-4 0  9999,2 52305  53.2163 199.6226 0001352  86.5555 273.5591 15.08845840102173,15.0884584,0.0001352,LEO
52306,STARLINK-3747,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52306U 22041AX  24055.63168498  .00000186  00000+0  29774-4 0  9993,2 52306  53.2167 189.3271 0001489  88.8174 271.2989 15.08837007103530,15.08837007,0.0001489,LEO
52307,STARLINK-3755,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52307U 22041AY  24055.57925000  .00000548  00000+0  52536-4 0  9991,2 52307  53.2176 199.5626 0001634  99.3352 260.7825 15.08832953102171,15.08832953,0.0001634,LEO
52309,STARLINK-3756,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52309U 22041BA  24055.62800216  .00001142  00000+0  89798-4 0  9991,2 52309  53.2166 189.3426 0001238  87.9277 272.1857 15.08841609103537,15.08841609,0.0001238,LEO
52310,STARLINK-3688,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52310U 22041BB  24055.62433653 -.00000160  00000+0  80252-5 0  9997,2 52310  53.2179 189.4282 0001294  96.0548 264.0591 15.08834627103535,15.08834627,0.0001294,LEO
52311,STARLINK-3750,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52311U 22041BC  24055.55440906  .00000937  00000+0  76943-4 0  9991,2 52311  53.2169 189.6771 0001224 100.4807 259.6323 15.08833959103520,15.08833959,0.0001224,LEO
52312,STARLINK-3752,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52312U 22041BD  24055.58015468  .00001981  00000+0  14248-3 0  9995,2 52312  53.2169 189.5052 0001412  93.2026 266.9128 15.08842481103538,15.08842481,0.0001412,LEO
52313,STARLINK-3749,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52313U 22041BE  24055.58384513 -.00001471  00000+0 -74325-4 0  9995,2 52313  53.2182 189.5430 0001460  84.5664 275.5495 15.08841131103532,15.08841131,0.000146,LEO
52320,SUPERVIEW NEO-1 01,2022,94.37,540.0,+,97.42,Active,1,LEO,PRC,China,Commercial,Earth Observation,Long March,1 52320U 22043A   24055.53492420  .00015491  00000+0  60538-3 0  9992,2 52320  97.4165 137.1609 0001440  90.3187 269.8217 15.25956226101516,15.25956226,0.000144,LEO
52322,SUPERVIEW NEO-1 02,2022,94.36,540.0,+,97.42,Active,1,LEO,PRC,China,Commercial,Earth Observation,Long March,1 52322U 22043C   24055.56601271  .00015677  00000+0  61160-3 0  9991,2 52322  97.4161 137.2548 0001014  83.6591 276.4763 15.26011475101539,15.26011475,0.0001014,LEO
52331,STARLINK-3889,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52331U 22045A   24055.44032615  .00001988  00000+0  14293-3 0  9995,2 52331  53.2177 310.1838 0001311  98.8554 261.2587 15.08842342103282,15.08842342,0.0001311,LEO
52332,STARLINK-3831,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52332U 22045B   24055.12112394  .00000585  00000+0  54868-4 0  9999,2 52332  53.2177 311.6289 0001571  95.3848 264.7324 15.08843161103237,15.08843161,0.0001571,LEO
52333,STARLINK-3847,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52333U 22045C   24055.11648820  .00002570  00000+0  17951-3 0  9994,2 52333  53.2187 311.6385 0001640  95.1030 265.0149 15.08843292103227,15.08843292,0.000164,LEO
52334,STARLINK-3880,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52334U 22045D   24055.43664557  .00002478  00000+0  17375-3 0  9992,2 52334  53.2163 310.2026 0001558  99.2901 260.8267 15.08840184103275,15.08840184,0.0001558,LEO
52335,STARLINK-3814,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52335U 22045E   24055.43296741  .00001205  00000+0  93777-4 0  9997,2 52335  53.2178 310.2217 0001544  82.4206 277.6962 15.08844474103286,15.08844474,0.0001544,LEO
52336,STARLINK-3823,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52336U 22045F   24055.40718541  .00000058  00000+0  21739-4 0  9996,2 52336  53.2182 310.1348 0001580 102.4004 257.7165 15.08837249103281,15.08837249,0.000158,LEO
52337,STARLINK-3797,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52337U 22045G   24055.44400566  .00001414  00000+0  10693-3 0  9999,2 52337  53.2179 310.1724 0001628  87.2201 272.8977 15.08837309103284,15.08837309,0.0001628,LEO
52338,STARLINK-3815,2022,95.18,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52338U 22045H   24055.38367535 -.00000758  00000+0 -25711-4 0  9991,2 52338  53.2183 293.4782 0001266  90.2223 269.8916 15.12946207103522,15.12946207,0.0001266,LEO
52339,STARLINK-3792,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52339U 22045J   24054.98764184  .00000930  00000+0  76525-4 0  9997,2 52339  53.2183 311.8591 0001607  95.8708 264.2468 15.08838967103220,15.08838967,0.0001607,LEO
52340,STARLINK-3818,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52340U 22045K   24055.58108734  .00001124  00000+0  88686-4 0  9996,2 52340  53.2163 299.5559 0001145 102.8467 257.2653 15.08836600103437,15.088366,0.0001145,LEO
52341,STARLINK-3843,2022,95.43,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52341U 22045L   24055.41824387  .00000579  00000+0  54480-4 0  9996,2 52341  53.2185 310.2411 0001518 102.7094 257.4067 15.08837526103281,15.08837526,0.0001518,LEO
52342,STARLINK-3850,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52342U 22045M   24055.38606222 -.00000342  00000+0 -33803-5 0  9996,2 52342  53.2185 300.5467 0001539  97.2208 262.8959 15.08845265103417,15.08845265,0.0001539,LEO
52343,STARLINK-3849,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52343U 22045N   24054.99136474  .00001240  00000+0  95984-4 0  9993,2 52343  53.2179 312.2043 0001573  90.7843 269.3329 15.08839083103225,15.08839083,0.0001573,LEO
52344,STARLINK-3851,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52344U 22045P   24055.37501159 -.00000013  00000+0  17261-4 0  9993,2 52344  53.2166 300.5475 0001463  84.4007 275.7152 15.08841210103412,15.0884121,0.0001463,LEO
52345,STARLINK-3852,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52345U 22045Q   24055.40173987  .00000791  00000+0  67759-4 0  9991,2 52345  53.2178 300.5248 0001547  85.4949 274.6220 15.08845235103407,15.08845235,0.0001547,LEO
52346,STARLINK-3812,2022,95.43,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52346U 22045R   24055.36859998 -.00000420  00000+0 -83201-5 0  9992,2 52346  53.2170 300.5204 0001219 102.1312 257.9817 15.08842292103416,15.08842292,0.0001219,LEO
52347,STARLINK-3826,2022,95.43,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52347U 22045S   24055.37963652  .00002000  00000+0  14365-3 0  9994,2 52347  53.2152 300.4686 0001205  87.9912 272.1218 15.08849181103419,15.08849181,0.0001205,LEO
52348,STARLINK-3829,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52348U 22045T   24055.09532269  .00001001  00000+0  80985-4 0  9992,2 52348  53.2171 301.7344 0001764 103.9547 256.1641 15.08843793103379,15.08843793,0.0001764,LEO
52349,STARLINK-3819,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52349U 22045U   24054.97388341  .00000063  00000+0  22071-4 0  9998,2 52349  53.2156 302.2807 0001421  88.7039 271.4116 15.08842510103350,15.0884251,0.0001421,LEO
52350,STARLINK-3754,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52350U 22045V   24055.09164440 -.00000113  00000+0  10986-4 0  9995,2 52350  53.2166 301.7525 0001532  88.6579 271.4588 15.08840126103371,15.08840126,0.0001532,LEO
52352,STARLINK-3838,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52352U 22045X   24055.41180491  .00000592  00000+0  55292-4 0  9996,2 52352  53.2164 300.3152 0001388  99.3200 260.7949 15.08841482103425,15.08841482,0.0001388,LEO
52353,STARLINK-3807,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52353U 22045Y   24055.08796557 -.00001277  00000+0 -62148-4 0  9997,2 52353  53.2179 301.7662 0001322 104.4306 255.6833 15.08836221103370,15.08836221,0.0001322,LEO
52354,STARLINK-3876,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52354U 22045Z   24055.40077386 -.00000572  00000+0 -17854-4 0  9997,2 52354  53.2181 300.3612 0001616  90.2533 269.8644 15.08834148103423,15.08834148,0.0001616,LEO
52355,STARLINK-3877,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52355U 22045AA  24055.41548493  .00000426  00000+0  44882-4 0  9998,2 52355  53.2180 300.2966 0001475  94.5448 265.5712 15.08842585103422,15.08842585,0.0001475,LEO
52356,STARLINK-3801,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52356U 22045AB  24055.40444749  .00000842  00000+0  70961-4 0  9996,2 52356  53.2171 300.3753 0001447  86.1191 273.9967 15.08844423103427,15.08844423,0.0001447,LEO
52357,STARLINK-3821,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52357U 22045AC  24055.40813101 -.00000511  00000+0 -13997-4 0  9990,2 52357  53.2159 300.3306 0001678  93.4020 266.7164 15.08827667103426,15.08827667,0.0001678,LEO
52358,STARLINK-3837,2022,95.43,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52358U 22045AD  24055.05853305  .00007050  00000+0  46090-3 0  9994,2 52358  53.2181 301.9035 0001550  94.2905 265.8264 15.08814479103370,15.08814479,0.000155,LEO
52359,STARLINK-3853,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52359U 22045AE  24055.40540386  .00000599  00000+0  55713-4 0  9990,2 52359  53.2166 300.3557 0001602  85.0272 275.0903 15.08843924103425,15.08843924,0.0001602,LEO
52360,STARLINK-3824,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52360U 22045AF  24055.38329028 -.00000090  00000+0  12469-4 0  9995,2 52360  53.2173 290.4381 0002044  93.0935 267.0291 15.08836830103547,15.0883683,0.0002044,LEO
52361,STARLINK-3728,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52361U 22045AG  24055.39708717  .00002232  00000+0  15827-3 0  9992,2 52361  53.2164 300.3821 0001415  84.3650 275.7504 15.08841887103424,15.08841887,0.0001415,LEO
52362,STARLINK-3848,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52362U 22045AH  24055.37960499  .00000364  00000+0  40948-4 0  9995,2 52362  53.2170 290.4592 0001500  88.6518 271.4646 15.08842219103555,15.08842219,0.00015,LEO
52363,STARLINK-3830,2022,95.43,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52363U 22045AJ  24055.39340753  .00008557  00000+0  55509-3 0  9993,2 52363  53.2163 300.3998 0001321  88.4855 271.6288 15.08839420103422,15.0883942,0.0001321,LEO
52364,STARLINK-3820,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52364U 22045AK  24055.36487516  .00001362  00000+0  10367-3 0  9990,2 52364  53.2158 290.4359 0001470  85.6439 274.4721 15.08841989103559,15.08841989,0.000147,LEO
52365,STARLINK-3874,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52365U 22045AL  24055.38696386  .00001020  00000+0  82161-4 0  9993,2 52365  53.2166 290.4255 0001628  91.0019 269.1160 15.08842007103554,15.08842007,0.0001628,LEO
52366,STARLINK-3808,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52366U 22045AM  24055.36856831  .00000863  00000+0  72290-4 0  9991,2 52366  53.2179 290.5084 0001606  86.6020 273.5156 15.08838076103553,15.08838076,0.0001606,LEO
52367,STARLINK-3817,2022,95.44,260.0,+,53.21,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52367U 22045AN  24055.37592594  .00004312  00000+0  28883-3 0  9997,2 52367  53.2143 290.4736 0001197  90.3274 269.7855 15.08843345103554,15.08843345,0.0001197,LEO
52368,STARLINK-3834,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52368U 22045AP  24055.35752582  .00001106  00000+0  87588-4 0  9997,2 52368  53.2165 290.5568 0001316  85.7784 274.3358 15.08837913103543,15.08837913,0.0001316,LEO
52369,STARLINK-3841,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52369U 22045AQ  24055.37224618  .00000144  00000+0  27163-4 0  9998,2 52369  53.2176 290.4914 0001479  82.5200 277.5960 15.08843049103550,15.08843049,0.0001479,LEO
52370,STARLINK-3827,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52370U 22045AR  24055.36584254  .00000730  00000+0  63962-4 0  9992,2 52370  53.2166 290.5320 0001431  87.2206 272.8950 15.08840939103551,15.08840939,0.0001431,LEO
52371,STARLINK-3798,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52371U 22045AS  24055.36216282  .00001562  00000+0  11618-3 0  9990,2 52371  53.2176 290.5454 0001609  87.1189 272.9988 15.08841424103548,15.08841424,0.0001609,LEO
52372,STARLINK-3796,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52372U 22045AT  24055.35385127 -.00000018  00000+0  16941-4 0  9996,2 52372  53.2181 290.5795 0001481 107.4430 252.6724 15.08831631103548,15.08831631,0.0001481,LEO
52373,STARLINK-3550,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52373U 22045AU  24055.34280370  .00000504  00000+0  49764-4 0  9998,2 52373  53.2158 290.6267 0001236  97.5441 262.5691 15.08838582103553,15.08838582,0.0001236,LEO
52374,STARLINK-3762,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52374U 22045AV  24055.34648336  .00000565  00000+0  53583-4 0  9990,2 52374  53.2164 290.6119 0001327  88.3644 271.7500 15.08841124103558,15.08841124,0.0001327,LEO
52375,STARLINK-3785,2022,95.43,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52375U 22045AW  24055.61512459  .00001590  00000+0  11794-3 0  9993,2 52375  53.2164 289.4059 0001338  99.8991 260.2152 15.08845064103599,15.08845064,0.0001338,LEO
52376,STARLINK-3767,2022,95.43,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52376U 22045AX  24055.33912787  .00000262  00000+0  34566-4 0  9999,2 52376  53.2166 290.6427 0001428  87.0401 273.0754 15.08838390103550,15.0883839,0.0001428,LEO
52377,STARLINK-3805,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52377U 22045AY  24055.36123245  .00000517  00000+0  50551-4 0  9991,2 52377  53.2173 290.7623 0001565  84.8627 275.2544 15.08840278103543,15.08840278,0.0001565,LEO
52378,STARLINK-3806,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52378U 22045AZ  24055.06680623  .00000022  00000+0  19478-4 0  9991,2 52378  53.2177 291.8628 0001609  92.3679 267.7497 15.08838675103513,15.08838675,0.0001609,LEO
52379,STARLINK-3800,2022,95.43,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52379U 22045BA  24055.07048277  .00000689  00000+0  61351-4 0  9992,2 52379  53.2165 291.8434 0001503 101.1275 258.9886 15.08839898103512,15.08839898,0.0001503,LEO
52380,STARLINK-3793,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52380U 22045BB  24055.31428608  .00000843  00000+0  71036-4 0  9994,2 52380  53.2152 280.7824 0001289  91.8518 268.2622 15.08841571103687,15.08841571,0.0001289,LEO
52381,STARLINK-3803,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52381U 22045BC  24054.93064565  .00001452  00000+0  10930-3 0  9992,2 52381  53.2181 292.4712 0001405 104.7505 255.3643 15.08838812103499,15.08838812,0.0001405,LEO
52382,STARLINK-3799,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52382U 22045BD  24055.39064798  .00000563  00000+0  53464-4 0  9994,2 52382  53.2182 290.4188 0001625  95.9698 264.1480 15.08840257103565,15.08840257,0.0001625,LEO
52383,STARLINK-3811,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 52383U 22045BE  24055.34741171  .00000934  00000+0  76744-4 0  9995,2 52383  53.2163 280.6323 0001357  91.8478 268.2670 15.08839191103695,15.08839191,0.0001357,LEO
52388,JILIN-1 GAOFEN 4A,2022,94.94,43.0,+,97.51,Active,1,LEO,Sea Launch Platform,China,Commercial,Earth Observation,Long March,1 52388U 22046A   24055.58990813  .00014064  00000+0  71537-3 0  9999,2 52388  97.5074 143.4513 0018448 142.4142 217.8385 15.16800598100518,15.16800598,0.0018448,LEO
52389,JILIN-1 GAOFEN 3D04,2022,94.77,43.0,+,97.51,Active,1,LEO,Sea Launch Platform,China,Commercial,Earth Observation,Long March,1 52389U 22046B   24055.55131021  .00013798  00000+0  65327-3 0  9998,2 52389  97.5092 145.5213 0006003 167.7156 192.4225 15.19443775100635,15.19443775,0.0006003,LEO
